# The identifiers in the ID_REF column must match the identifiers in the ID column of the referenced platform (GPLxxxx).												
# The Matrix table should include non-normalized signal count data and detectip p-value												
"# Values that should be disregarded may either be left blank or labeled as ""null""."												
	GSM998616		GSM998617		GSM998618		GSM998619		GSM998620		GSM998621	
 ID_REF	SAMPLE 1	Detection Pval	SAMPLE 2	Detection Pval	SAMPLE 3	Detection Pval	SAMPLE 4	Detection Pval	SAMPLE 5	Detection Pval	SAMPLE 6	Detection Pval
ILMN_1731644	118.9338	0	207.4202	0	206.8837	0	144.0614	0	180.5068	0	139.6293	0
ILMN_1682404	116.3336	0	524.2233	0	384.9972	0	255.8668	0	352.2242	0	300.5399	0
ILMN_1763436	120.9076	0	287.8319	0	148.1919	0	217.0136	0	218.5228	0	185.8302	0
ILMN_1658809	60.69192	0.3888149	69.78958	0.3855422	61.44148	0.6680053	58.48629	0.7623498	80.81287	0.02005348	70.68159	0.1816958
ILMN_1684320	73.00323	0.02929427	65.16792	0.6104417	71.36668	0.188755	65.56942	0.3671562	71.40508	0.1631016	70.45488	0.1870794
ILMN_2413780	67.28786	0.1051931	87.81014	0.0107095	70.08231	0.2248996	63.03174	0.5020027	68.29707	0.28877	67.37022	0.3055182
ILMN_2297887	55.22633	0.7083888	70.08281	0.373494	69.38452	0.2503347	68.0977	0.2536716	59.91152	0.7085562	71.73502	0.1615074
ILMN_1800873	53.88737	0.7776299	58.16415	0.8821955	69.41608	0.2476573	56.81866	0.8277704	58.32971	0.7887701	57.20481	0.8358008
ILMN_2413779	140.0744	0	111.58	0	145.913	0	82.78947	0.002670227	109.2357	0	89.69159	0
ILMN_1742808	51.62728	0.8708389	75.54982	0.1834003	63.88285	0.5274431	71.39883	0.1361816	81.51931	0.01737968	67.68265	0.294751
ILMN_1776077	92.40025	0	187.1124	0	170.7599	0	231.8221	0	371.6039	0	254.1128	0
ILMN_1712560	71.22348	0.04660453	257.4879	0	155.4354	0	142.4458	0	185.5985	0	130.9122	0
ILMN_1655809	65.85	0.1358189	76.96362	0.1485944	80.493	0.03212851	71.09745	0.1495327	74.2569	0.0842246	65.61273	0.3808883
ILMN_1697286	80.10265	0	249.1641	0	143.7605	0	131.2786	0	164.5407	0	92.99972	0
ILMN_1754220	557.2692	0	1339.155	0	997.5892	0	996.8857	0	1135.247	0	1457.924	0
ILMN_1705151	564.5784	0	1721.674	0	974.1759	0	1343.409	0	1077.386	0	1092.489	0
ILMN_1677165	73.62144	0.02263648	84.98708	0.03212851	72.62804	0.1552878	78.77848	0.03070761	78.32787	0.03074866	71.15215	0.1722746
ILMN_1706075	355.9191	0	2050.872	0	849.155	0	992.1176	0	1012.969	0	500.5633	0
ILMN_1674780	72.57767	0.03062583	124.6325	0	101.3486	0	93.21857	0	95.76488	0	96.11958	0
ILMN_1703720	125.3067	0	1433.466	0	329.7645	0	563.1477	0	450.8316	0	450.4045	0
ILMN_2182120	85.4193	0	244.6484	0	93.43317	0	127.4658	0	122.6432	0	168.6475	0
ILMN_1775939	425.3452	0	2249.432	0	975.3054	0	1132.412	0	1190.857	0	1222.216	0
ILMN_1803110	253.579	0	690.7106	0	515.2776	0	580.3322	0	550.1809	0	910.7798	0
ILMN_1722648	471.2377	0	1608.195	0	1091.937	0	1019.592	0	901.9346	0	1620.959	0
ILMN_1689389	316.7921	0	1820.048	0	823.4206	0	642.4077	0	634.9623	0	636.9673	0
ILMN_1811560	283.4491	0	948.4184	0	714.4033	0	719.7246	0	756.7889	0	637.403	0
ILMN_1697302	61.0159	0.3581891	80.62238	0.07496653	68.58508	0.2878179	67.11611	0.2923898	66.77839	0.3449198	65.11967	0.4131898
ILMN_1703158	50.17318	0.9214381	70.5274	0.3587684	62.31952	0.6157965	66.91817	0.3004005	64.82895	0.4545455	61.69699	0.589502
ILMN_1763887	121.1147	0	215.5549	0	130.7896	0	252.0426	0	237.2471	0	179.0577	0
ILMN_2414679	75.17442	0.01198402	99.48185	0	97.41493	0	159.1177	0	129.3736	0	83.79522	0.001345895
ILMN_1741585	92.65932	0	275.2541	0	162.6662	0	220.6142	0	295.2226	0	145.9979	0
ILMN_2391750	80.62032	0	320.7088	0	168.6354	0	183.1977	0	256.1949	0	100.2323	0
ILMN_1752321	53.72266	0.7882823	72.85243	0.2516734	57.52545	0.8433735	52.11424	0.9452603	65.10054	0.4371658	68.6324	0.2489906
ILMN_1660125	189.5957	0	157.2122	0	632.5159	0	266.4539	0	441.6494	0	247.1626	0
ILMN_1806607	532.6733	0	323.4403	0	273.8193	0	77.55643	0.03604807	179.1984	0	65.69454	0.3781965
ILMN_1769931	56.16268	0.6537949	84.62422	0.0334672	64.41824	0.4939759	66.78008	0.3070761	71.04491	0.1737968	78.34241	0.02557201
ILMN_2149164	152.6643	0	241.4493	0	265.6799	0	88.41924	0	775.6567	0	71.55074	0.1641992
ILMN_1722898	104.7245	0	1342.593	0	553.0656	0	75.60255	0.05206943	834.4263	0	122.9476	0
ILMN_1810172	57.38692	0.5792277	196.2625	0	70.79042	0.2034806	73.48871	0.08010681	79.62084	0.02673797	65.4291	0.3956931
ILMN_2185728	52.73722	0.828229	70.92315	0.3386881	65.85575	0.4056225	65.2645	0.3831776	65.65596	0.4024064	66.21107	0.359354
ILMN_1790026	52.96077	0.8255659	55.4798	0.9303882	58.11018	0.8206158	59.18256	0.7369826	69.04353	0.2526738	58.9251	0.7671602
ILMN_1795341	491.3801	0	1515.736	0	699.2015	0	1081.161	0	1018.701	0	1635.317	0
ILMN_1742798	377.5687	0	924.966	0	670.0656	0	1147.259	0	854.1682	0	1105.22	0
ILMN_1657790	69.79789	0.0665779	119.8038	0	65.93219	0.4002678	97.56661	0	104.4583	0	68.50047	0.2543741
ILMN_1720088	94.09725	0	148.1951	0	94.617	0	117.6496	0	103.4352	0	107.5141	0
ILMN_2373266	148.5279	0	324.8474	0	202.6925	0	208.205	0	179.1965	0	229.4036	0
ILMN_2275297	56.39682	0.6391478	61.86551	0.7657296	67.69261	0.3199464	78.16143	0.03471295	58.78018	0.7647059	68.84917	0.2449529
ILMN_1711270	451.2316	0	1729.742	0	1221.675	0	1654.051	0	1303.945	0	1144.68	0
ILMN_1772487	264.6314	0	637.2857	0	411.0074	0	706.9105	0	526.6869	0	314.8785	0
ILMN_1689007	66.48065	0.1211718	165.5838	0	109.3954	0	108.144	0	119.9848	0	88.73139	0
ILMN_1659874	133.5166	0	649.2886	0	346.0107	0	393.2688	0	400.9307	0	375.5854	0
ILMN_2146566	153.2059	0	259.6168	0	228.2487	0	193.4379	0	195.3845	0	205.3609	0
ILMN_1696407	1133.305	0	5101.696	0	2379.25	0	3435.411	0	3335.648	0	2771.263	0
ILMN_2069593	84.26685	0	236.5993	0	173.1982	0	127.8401	0	165.7414	0	122.5923	0
ILMN_1679086	57.86044	0.5539281	72.40276	0.2757697	65.54618	0.4243641	69.24215	0.2016021	70.07317	0.209893	77.31186	0.0282638
ILMN_2135232	60.34371	0.4061252	64.74262	0.626506	53.78826	0.9504685	67.28205	0.2870494	52.71669	0.9585562	55.49073	0.8936743
ILMN_1723212	120.2996	0	453.7774	0	197.1154	0	299.6375	0	243.2565	0	184.9384	0
ILMN_2175075	888.479	0	3554.558	0	2496.505	0	2099.045	0	1403.042	0	1325.748	0
ILMN_1761996	1370.62	0	5779.013	0	4299.252	0	4324.687	0	6148.073	0	3301.398	0
ILMN_2378868	1718.008	0	5691.124	0	4000.483	0	3724.227	0	5173.891	0	4571.144	0
ILMN_1697469	1253.945	0	5070.509	0	2351.208	0	3259.356	0	4160.512	0	3556.18	0
ILMN_1778836	183.7187	0	751.1632	0	425.1192	0	625.9819	0	587.5299	0	378.2188	0
ILMN_1692575	122.4133	0	334.8938	0	204.2932	0	210.3686	0	177.1313	0	194.937	0
ILMN_1760683	549.6586	0	4252.724	0	1942.31	0	2201.79	0	1719.076	0	1120.72	0
ILMN_1734895	217.845	0	1938.774	0	500.2551	0	574.7014	0	607.6595	0	1191.32	0
ILMN_1668378	66.3595	0.1251664	79.3701	0.09906292	79.92179	0.03614458	83.23457	0.001335114	76.42675	0.04679145	58.07188	0.8021534
ILMN_1765746	61.73485	0.3169108	180.2769	0	107.3716	0	104.8013	0	115.1956	0	112.6259	0
ILMN_2048659	56.91351	0.6098535	55.51269	0.9290496	61.87645	0.6398929	54.23965	0.8985314	56.5156	0.8729947	62.23009	0.5679677
ILMN_1689114	63.83685	0.2090546	70.29408	0.3668005	66.26279	0.3815261	67.94505	0.2563418	67.90923	0.2967914	59.57092	0.7227456
ILMN_2205012	55.63945	0.6804261	70.23632	0.3694779	66.28329	0.3801874	67.42615	0.2843792	55.24227	0.9104278	57.24683	0.833109
ILMN_2359835	64.98437	0.1731025	68.98447	0.4243641	75.13768	0.09772423	67.90055	0.259012	66.79783	0.3435829	65.69371	0.3781965
ILMN_1727017	78.81715	0	85.22649	0.03078983	88.92332	0	74.81387	0.06008011	92.59653	0	83.46692	0.001345895
ILMN_2206949	71.69047	0.03994674	68.95471	0.4243641	73.25078	0.1352075	63.10382	0.4993325	71.41265	0.1617647	62.92357	0.5343203
ILMN_1768575	92.00356	0	126.224	0	100.1652	0	70.90375	0.1588785	94.07315	0	73.21411	0.1144011
ILMN_1703864	76.30751	0.009320905	72.15013	0.2838019	83.99364	0.01204819	75.49194	0.05206943	73.24554	0.1042781	71.19234	0.1722746
ILMN_2205935	88.42896	0	186.0136	0	128.8512	0	248.2276	0	166.0428	0	111.9935	0
ILMN_1795976	73.16063	0.02929427	79.92422	0.08835341	95.13157	0	83.55875	0.001335114	73.44283	0.09625668	123.0881	0
ILMN_1662910	66.35345	0.1251664	96.80169	0	79.38717	0.04149933	76.15532	0.04806409	83.90715	0.009358289	80.90011	0.01884253
ILMN_2363361	130.2947	0	346.3968	0	359.7983	0	398.6031	0	213.7962	0	154.3798	0
ILMN_1658437	341.0114	0	840.4785	0	1207.138	0	982.2546	0	502.3113	0	638.5191	0
ILMN_1770848	74.31291	0.0159787	118.3474	0	103.165	0	143.2116	0	83.42048	0.01069519	81.15038	0.01749664
ILMN_1767337	113.1553	0	207.4478	0	214.8468	0	165.281	0	157.046	0	97.17785	0
ILMN_1741007	67.83465	0.09587217	103.768	0	102.1864	0	80.53208	0.01335113	93.0246	0	79.8131	0.02153432
ILMN_2194467	55.38332	0.6924101	84.13442	0.03480589	90.35258	0	68.42832	0.2389853	87.60664	0	64.94646	0.4185733
ILMN_1810324	56.65857	0.6271638	83.61699	0.04016064	81.09353	0.02811245	57.67794	0.7957276	68.65121	0.2660428	79.11359	0.02288022
ILMN_1763457	58.47395	0.505992	88.49159	0.008032128	74.8605	0.09906292	58.92362	0.7463284	60.93911	0.6644385	64.11133	0.4562584
ILMN_1702861	63.57958	0.2263649	85.47477	0.02543507	81.35429	0.02811245	65.29089	0.3831776	67.37145	0.315508	71.52045	0.1641992
ILMN_1657254	58.88941	0.4913449	66.96791	0.5060241	89.90453	0	66.78631	0.305741	71.03378	0.1751337	62.80159	0.538358
ILMN_1674620	90.90614	0	628.4016	0	168.7212	0	138.6333	0	319.5504	0	88.09387	0
ILMN_1659649	58.54689	0.4993342	81.7237	0.06157965	79.60672	0.04149933	77.58667	0.03604807	62.66088	0.5681818	73.53373	0.1036339
ILMN_1718519	60.77695	0.3821571	63.06947	0.712182	59.29228	0.7751004	67.15996	0.2897196	78.9404	0.02807487	68.94608	0.2449529
ILMN_1773042	67.06661	0.1078562	62.74172	0.725569	66.69749	0.3587684	67.9192	0.2576769	66.58604	0.3582888	77.11539	0.03095558
ILMN_1664362	82.02614	0	174.2701	0	155.0564	0	77.44624	0.03604807	134.6249	0	75.65733	0.0551817
ILMN_1702487	299.4997	0	1641.598	0	1347.032	0	352.3456	0	702.0147	0	188.2657	0
ILMN_1660413	53.06709	0.8202397	68.45007	0.4404284	59.90834	0.7416332	55.89775	0.858478	67.71194	0.302139	59.26088	0.742934
ILMN_2361920	68.84844	0.07856192	65.39124	0.5970549	72.35684	0.1606426	73.20869	0.0894526	72.61329	0.1229947	71.58991	0.1641992
ILMN_1679233	61.97374	0.3035952	73.63235	0.2235609	60.85889	0.6961178	60.59106	0.6461949	58.5439	0.7754011	64.20238	0.4522207
ILMN_1729785	50.18872	0.918775	68.86704	0.4270415	59.80318	0.7483267	56.14333	0.8518024	72.2916	0.131016	59.30138	0.7415882
ILMN_1747020	104.7752	0	163.174	0	161.2178	0	104.4343	0	158.536	0	99.60916	0
ILMN_2366703	115.0857	0	107.5301	0	92.69302	0	98.42659	0	121.6012	0	77.1336	0.03095558
ILMN_1730825	82.9138	0	95.82849	0	84.79491	0.008032128	129.2435	0	90.17886	0	174.2083	0
ILMN_2404906	65.40829	0.150466	91.91347	0	84.38869	0.0107095	131.2254	0	88.98542	0	153.2794	0
ILMN_2061641	54.15935	0.758988	62.288	0.7429719	61.61648	0.6559572	52.14755	0.9439253	68.08094	0.2954545	65.69245	0.3781965
ILMN_1746699	81.3546	0	115.9706	0	81.54762	0.02543507	152.1098	0	105.4949	0	160.6037	0
ILMN_1761531	114.2889	0	260.301	0	219.0012	0	163.4185	0	157.8085	0	113.892	0
ILMN_1679837	55.8343	0.6697736	83.73524	0.03882195	71.35252	0.188755	70.29456	0.176235	71.02126	0.1751337	65.87395	0.3728129
ILMN_1811364	108.3458	0	607.8499	0	113.1137	0	332.9588	0	537.1815	0	257.9182	0
ILMN_1812062	63.45845	0.2316911	89.15648	0.00669344	63.51421	0.5555556	69.81851	0.1855808	74.26302	0.0842246	82.2557	0.01211306
ILMN_1662140	69.86746	0.06524634	72.1647	0.2838019	71.43548	0.1847389	77.06773	0.03738318	77.43528	0.03877005	73.38628	0.1049798
ILMN_2133675	848.121	0	3068.268	0	2962.491	0	1134.967	0	2148.816	0	723.3652	0
ILMN_1677800	85.10243	0	149.2245	0	175.3927	0	136.6394	0	130.5308	0	147.9283	0
ILMN_1675249	59.299	0.4713715	81.58777	0.06157965	72.45226	0.1579652	66.16858	0.3311082	66.3603	0.3649733	73.49615	0.1036339
ILMN_2109343	55.16072	0.7123835	68.76263	0.4297189	69.53101	0.2423025	81.28514	0.008010681	64.97076	0.4398396	69.79303	0.2139973
ILMN_2061185	107.523	0	256.2535	0	222.0609	0	212.1121	0	301.1888	0	258.1114	0
ILMN_1705892	118.2649	0	382.6664	0	149.4363	0	486.3098	0	420.5813	0	244.7539	0
ILMN_1701237	59.54332	0.460719	71.70637	0.3092369	71.36957	0.188755	70.26303	0.176235	63.20453	0.5441176	60.10555	0.6931359
ILMN_1733874	78.18968	0.001331558	105.4652	0	111.894	0	116.1097	0	111.0759	0	157.7025	0
ILMN_1772466	64.08159	0.1997337	115.9021	0	71.32956	0.188755	96.47561	0	111.1618	0	67.40807	0.3028264
ILMN_1775734	279.2807	0	881.6457	0	998.636	0	786.5401	0	536.7155	0	1180.727	0
ILMN_2321648	76.15037	0.01065246	84.27851	0.03480589	144.6318	0	114.8326	0	97.39819	0	121.3926	0
ILMN_1674440	55.23547	0.7070572	74.20511	0.2088353	67.31345	0.3333333	67.65497	0.2683578	62.70988	0.5668449	63.08357	0.5195155
ILMN_1679322	67.38689	0.1011984	145.9194	0	88.88702	0	71.06659	0.1508678	88.8596	0	72.39701	0.1386272
ILMN_2156965	56.72226	0.6218376	63.57969	0.6827309	76.06905	0.08032128	63.26119	0.493992	65.46777	0.4144385	53.83939	0.9327052
ILMN_1664762	61.87345	0.3075899	56.15771	0.9196787	64.46481	0.4939759	57.56256	0.7983978	56.08633	0.8877006	70.53161	0.1857335
ILMN_1672795	88.64014	0	107.3557	0	95.68739	0	104.2454	0	118.0676	0	110.4753	0
ILMN_1754126	66.29305	0.1251664	64.93916	0.6198126	63.64507	0.54083	66.77177	0.3070761	71.72556	0.1510695	68.22343	0.2664872
ILMN_1695263	66.84636	0.1131824	74.64951	0.206158	73.39852	0.1298527	62.8829	0.5073431	68.70612	0.2647059	63.05577	0.5235532
ILMN_1761875	56.69666	0.6258322	68.18798	0.4511379	71.66946	0.1793842	65.58644	0.3658211	61.23631	0.6363636	54.9829	0.9057873
ILMN_1733346	58.05207	0.5419441	87.01778	0.01472557	73.51929	0.1285141	60.34392	0.6595461	74.1336	0.08689839	62.62798	0.5450875
ILMN_1702835	144.5094	0	1222.951	0	505.036	0	437.8243	0	442.0913	0	306.4047	0
ILMN_2081162	59.94923	0.4327563	63.10849	0.7068273	61.56884	0.6599732	58.50785	0.7596796	61.79726	0.6096257	63.46487	0.5006729
ILMN_1762764	86.61198	0	1345.615	0	114.2122	0	160.4479	0	218.2785	0	74.54128	0.07806191
ILMN_1737163	675.9947	0	3709.739	0	3123.765	0	2175.671	0	1295.612	0	821.5848	0
ILMN_1692539	183.9592	0	440.4893	0	641.3807	0	475.7306	0	326.8433	0	684.2693	0
ILMN_1801914	85.85107	0	117.6134	0	63.27784	0.5676038	81.37066	0.006675567	96.47008	0	64.93855	0.4199193
ILMN_1785330	103.8617	0	376.8238	0	231.1952	0	113.6751	0	193.5382	0	76.8466	0.03364738
ILMN_1675898	59.69603	0.4500666	68.19398	0.4511379	69.65879	0.2409639	67.29497	0.2857143	73.62709	0.09358289	60.24852	0.6837147
ILMN_1814773	66.20272	0.126498	75.76997	0.1726908	76.27069	0.07630522	76.49175	0.04539386	70.76938	0.1858289	61.13479	0.6258412
ILMN_1683799	59.69846	0.4500666	73.7739	0.2195448	69.88754	0.2342704	64.95975	0.3938585	64.91587	0.4451872	69.68988	0.2139973
ILMN_1665384	146.7224	0	436.3637	0	469.7774	0	236.4487	0	602.803	0	435.981	0
ILMN_1653133	87.65623	0	323.1596	0	160.6275	0	97.52197	0	169.1472	0	69.11559	0.2382234
ILMN_1788062	78.04507	0.001331558	167.8326	0	134.9168	0	122.1388	0	116.0915	0	102.6508	0
ILMN_1661491	87.75198	0	79.21001	0.1017403	89.01483	0	80.05401	0.01869159	86.79477	0	75.04714	0.06998654
ILMN_1760990	75.05485	0.01198402	96.37457	0	80.2991	0.03480589	72.57422	0.105474	72.83199	0.1149733	81.39616	0.01615074
ILMN_1766045	170.5597	0	1162.342	0	484.4698	0	485.0167	0	414.2504	0	261.359	0
ILMN_2158336	950.1347	0	2563.428	0	2394.48	0	2472.897	0	2005.657	0	2998.603	0
ILMN_1810782	607.295	0	4189.424	0	1915.899	0	4348.458	0	2973.822	0	2913.351	0
ILMN_1652650	159.8229	0	221.656	0	164.5155	0	1059.695	0	1070.588	0	647.1395	0
ILMN_1808501	520.7474	0	3906.376	0	1977.122	0	3811.608	0	3257.887	0	4354.052	0
ILMN_1656826	78.92355	0	106.8675	0	82.17611	0.0227577	76.54029	0.04539386	82.60043	0.01336898	84.77196	0
ILMN_1769785	55.50209	0.6870839	60.64788	0.8085676	63.78015	0.5341365	56.65783	0.8371162	65.18182	0.4264706	62.68598	0.5410498
ILMN_1743275	101.4118	0	188.7619	0	145.6636	0	110.662	0	167.7802	0	101.1927	0
ILMN_1736093	109.8402	0	367.8362	0	370.8914	0	118.9845	0	228.9554	0	111.1906	0
ILMN_1743103	583.8336	0	2078.901	0	1892.146	0	758.5086	0	1366.971	0	759.6205	0
ILMN_1764723	64.28046	0.195739	205.4036	0	245.5796	0	79.47278	0.02403204	159.2133	0	73.06077	0.1170929
ILMN_1661137	91.49789	0	132.6054	0	123.9866	0	140.9764	0	248.887	0	71.59194	0.1641992
ILMN_1756595	145.0997	0	479.9624	0	349.6774	0	200.0434	0	399.9567	0	152.5798	0
ILMN_1693981	58.36407	0.5126498	86.68897	0.01874163	74.13777	0.1124498	77.03709	0.03738318	78.97929	0.02807487	72.70857	0.1224764
ILMN_1712231	83.00449	0	121.0781	0	98.11323	0	120.4497	0	154.4311	0	99.7558	0
ILMN_1747754	55.93113	0.6671105	72.00458	0.291834	66.44695	0.3748327	63.54139	0.4712951	69.06604	0.2526738	64.96948	0.4185733
ILMN_1745151	54.56654	0.7443409	64.33496	0.643909	49.18902	0.9946452	69.46078	0.1975968	61.90541	0.6029412	67.11348	0.3149394
ILMN_1814790	61.42178	0.3328895	64.38123	0.643909	65.79077	0.4069612	59.94162	0.6875834	69.64603	0.2299465	58.28722	0.7940781
ILMN_2317580	360.6784	0	540.6689	0	803.3823	0	406.3625	0	320.9768	0	242.1973	0
ILMN_2317581	442.4447	0	708.7753	0	1420.744	0	513.5528	0	431.0131	0	311.0846	0
ILMN_1794780	72.69745	0.02929427	154.9942	0	145.0966	0	125.3492	0	126.9179	0	119.5484	0
ILMN_1732612	96.54167	0	177.3109	0	129.2196	0	91.37023	0	117.2138	0	80.02687	0.02153432
ILMN_1706579	69.98731	0.06391478	75.82973	0.1726908	74.7917	0.103079	67.18054	0.2897196	79.21582	0.02807487	81.70506	0.01615074
ILMN_1812570	92.39328	0	104.1759	0	109.8943	0	87.88224	0	98.87222	0	78.28027	0.02557201
ILMN_1701967	57.61787	0.5685752	53.53939	0.9611781	60.3624	0.7228916	56.74194	0.834446	64.72259	0.4585561	62.03749	0.5773889
ILMN_1721022	834.2857	0	3122.65	0	2127.339	0	806.6964	0	1224.21	0	834.0414	0
ILMN_1754942	56.35382	0.6404794	62.45943	0.7349398	62.4911	0.6077644	69.39417	0.1975968	60.84707	0.6644385	69.3083	0.230148
ILMN_1734667	71.85966	0.03728362	66.05856	0.5649264	81.518	0.02677376	67.15801	0.2897196	73.27694	0.1016043	80.24565	0.02153432
ILMN_1721087	71.4289	0.04394141	85.02324	0.03212851	98.1442	0	74.3807	0.06408545	103.9857	0	59.47831	0.7267833
ILMN_1770905	56.0304	0.6617843	82.79117	0.05087015	71.67065	0.1793842	58.62183	0.7556742	59.59286	0.7272727	56.00403	0.8788695
ILMN_1807050	65.55872	0.1411451	84.94318	0.03212851	71.5506	0.1820616	63.79165	0.4579439	76.57952	0.04545455	73.48446	0.1036339
ILMN_1709162	66.42726	0.1225033	64.51603	0.6412316	69.53971	0.2423025	64.29287	0.4312417	73.91071	0.09090909	72.56822	0.1292059
ILMN_2182482	8413.636	0	5438.783	0	6366.199	0	5710.076	0	5608.597	0	8620.981	0
ILMN_1789166	62.40733	0.2782956	63.65607	0.6827309	71.95423	0.1700134	64.51836	0.4192256	69.40791	0.2433155	69.57458	0.2193809
ILMN_2133996	67.72411	0.09853528	173.2275	0	97.55988	0	73.45301	0.08144192	90.77094	0	65.97244	0.3701211
ILMN_1712865	63.76582	0.2183755	112.4994	0	76.46569	0.07095047	66.70836	0.3097463	76.30225	0.04679145	61.88542	0.5800807
ILMN_2093427	62.42337	0.276964	70.02062	0.3761714	73.42724	0.1298527	77.07948	0.03738318	71.34201	0.1644385	63.23241	0.512786
ILMN_1781381	67.78662	0.09853528	91.98406	0	78.19971	0.05087015	78.68796	0.03070761	75.62883	0.05481283	73.81945	0.09690444
ILMN_2128128	833.9911	0	7005.539	0	2638.008	0	3380.838	0	2722.544	0	4927.785	0
ILMN_1794505	81.97301	0	166.8611	0	110.0249	0	102.021	0	118.0034	0	203.593	0
ILMN_1652693	64.14706	0.1984021	66.39838	0.54083	67.57307	0.3239625	71.74377	0.1268358	65.40685	0.4184492	64.83963	0.4266487
ILMN_1765493	160.4632	0	472.5067	0	335.8723	0	268.2598	0	253.8263	0	220.6032	0
ILMN_1811933	89.80344	0	304.1631	0	112.9313	0	277.6427	0	221.0386	0	304.401	0
ILMN_2402463	65.0357	0.1677763	90.92303	0.001338688	83.35313	0.01874163	73.74036	0.0787717	78.99783	0.02807487	78.94746	0.02288022
ILMN_1743784	69.45173	0.07323568	79.8568	0.0896921	72.95373	0.1432396	63.93027	0.4459279	80.80065	0.02005348	76.49441	0.04306864
ILMN_1661264	639.7297	0	2807.235	0	1547.463	0	1679.21	0	1638.965	0	2369.293	0
ILMN_2158242	66.15941	0.1291611	180.6951	0	106.8173	0	94.88089	0	96.82461	0	88.70977	0
ILMN_1695233	69.95371	0.06391478	76.94447	0.1485944	66.67475	0.3614458	71.00108	0.1562083	68.40145	0.2820856	68.71431	0.2462988
ILMN_1775093	66.11591	0.1291611	79.99083	0.08701473	71.73891	0.1793842	63.5235	0.4712951	66.57784	0.3582888	68.0698	0.2705249
ILMN_1781679	54.31871	0.7536618	57.30618	0.8995984	64.31967	0.497992	58.97994	0.7436582	56.83116	0.855615	68.11679	0.2705249
ILMN_1666777	74.89589	0.01198402	83.44409	0.04417671	88.48942	0	75.17449	0.05473965	97.15897	0	65.45234	0.3916554
ILMN_1756411	69.77966	0.06924101	83.69379	0.04016064	80.53009	0.03212851	87.3508	0	83.60507	0.009358289	83.28231	0.001345895
ILMN_1702979	54.83846	0.7336884	60.67589	0.8072289	54.73243	0.9344043	64.39578	0.4245661	50.96583	0.9826203	56.30019	0.8734859
ILMN_2387303	62.67008	0.26498	91.78693	0	82.15079	0.0227577	89.97225	0	109.7374	0	84.951	0
ILMN_1722423	72.40308	0.03062583	140.6966	0	89.05406	0	100.4318	0	103.193	0	89.63557	0
ILMN_2189458	66.18996	0.126498	141.745	0	109.4965	0	118.9055	0	92.95395	0	105.5606	0
ILMN_1685540	87.29031	0	89.13154	0.00669344	107.1731	0	89.46536	0	131.4634	0	81.28987	0.01615074
ILMN_1763442	67.24921	0.1051931	84.46976	0.0334672	66.12228	0.3868808	67.08482	0.2923898	62.06646	0.5949198	72.44869	0.1345895
ILMN_2206188	304.129	0	437.9585	0	314.9202	0	243.5755	0	263.6426	0	699.7373	0
ILMN_2045849	55.00647	0.7283622	65.91116	0.5729585	93.43124	0	71.75475	0.1268358	62.70514	0.5681818	77.54274	0.0269179
ILMN_1739144	56.87122	0.6111851	63.25212	0.7001339	68.80103	0.2784471	76.54875	0.04539386	65.92703	0.3917112	69.30276	0.2314939
ILMN_1743412	49.5888	0.9334221	55.0711	0.9384204	63.59344	0.5461847	59.64129	0.7022697	54.33703	0.9304813	68.53236	0.2516824
ILMN_1711627	305.4246	0	1215.662	0	500.7052	0	583.9261	0	554.6971	0	388.1117	0
ILMN_2279413	64.28255	0.195739	60.6051	0.8099063	59.58656	0.7630522	58.60812	0.7570093	62.40535	0.5775401	63.91615	0.4724092
ILMN_1661161	58.89925	0.4913449	54.59127	0.9451138	53.85947	0.9477912	63.7355	0.459279	61.13459	0.644385	69.31039	0.230148
ILMN_2380566	118.3174	0	426.5116	0	193.9434	0	220.0327	0	210.1841	0	137.5433	0
ILMN_1801313	82.04523	0	303.9037	0	142.0628	0	215.0361	0	173.4729	0	92.26643	0
ILMN_1779404	636.7717	0	2485.163	0	1832.045	0	2075.247	0	1854.998	0	1522.821	0
ILMN_1795118	74.51447	0.01331558	190.181	0	87.26826	0	96.8362	0	102.723	0	83.66571	0.001345895
ILMN_1791912	327.9563	0	1195.259	0	1917.186	0	655.5337	0	765.8519	0	541.3099	0
ILMN_1804711	54.05143	0.7669774	70.75014	0.3480589	68.50665	0.2904953	61.92041	0.552737	53.85336	0.9398396	64.46857	0.4414536
ILMN_1807981	149.2415	0	187.6433	0	157.175	0	160.8097	0	143.4838	0	95.67645	0
ILMN_1736965	77.08948	0.005326231	118.973	0	119.5367	0	150.0262	0	133.1796	0	75.89519	0.05248991
ILMN_1655549	76.63516	0.009320905	200.1895	0	166.7027	0	73.40504	0.08144192	64.66761	0.4585561	62.34884	0.5585464
ILMN_1674593	54.24048	0.7563249	71.2505	0.3253012	68.4433	0.2958501	59.63179	0.7036048	70.03073	0.2125668	71.1468	0.1722746
ILMN_1724709	61.64295	0.3209054	73.55971	0.2235609	77.40962	0.06425703	63.63848	0.4672897	64.16663	0.4893048	67.83886	0.2853298
ILMN_1676363	58.26144	0.527297	87.68943	0.0107095	75.87833	0.08165997	65.0073	0.3898531	60.42093	0.6911765	63.73525	0.4818304
